,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000596,150546,430000596,安徽古井贡酒股份有限公司,000596.XSHE,2010-12-31,年度分红,2011-03-26,10派3.5元(含税),23500.0,2011-04-16,10派3.5元(含税),23500.0,2011-05-05,10派3.5元(含税),23500.0,3.5,8225.0,2011-05-11,2011-05-12,2011-05-12,23500.0,313002,实施方案
000780,156130,430000780,内蒙古平庄能源股份有限公司,000780.XSHE,2010-12-31,年度分红,2011-03-18,10派1元(含税),101430.6324,2011-04-09,10派1元(含税),101430.6324,2011-05-05,10派1元(含税),101430.6324,1.0,10143.0632,2011-05-11,2011-05-12,2011-05-12,101430.6324,313002,实施方案
002155,2952,300003428,湖南黄金股份有限公司,002155.XSHE,2010-12-31,年度分红,2011-04-07,10派1.5元(含税),54740.0,2011-04-29,10派1.5元(含税),54740.0,2011-05-05,10派1.5元(含税),54740.0,1.5,8211.0,2011-05-11,2011-05-12,2011-05-12,54740.0,313002,实施方案
300072,9288,300011371,北京三聚环保新材料股份有限公司,300072.XSHE,2010-12-31,年度分红,2011-03-28,10转增10股派1.5元(含税),9727.0,2011-04-19,10转增10股派1.5元(含税),9727.0,2011-05-05,10转增10股派1.5元(含税),9727.0,1.5,1459.05,2011-05-11,2011-05-12,2011-05-12,9727.0,313002,实施方案
601166,1698,300002081,兴业银行股份有限公司,601166.XSHG,2010-12-31,年度分红,2011-03-29,10转增8股派4.6元(含税),599245.063,2011-04-20,10转增8股派4.6元(含税),599245.063,2011-04-28,10转增8股派4.6元(含税),599245.063,4.6,275652.729,2011-05-05,2011-05-06,2011-05-12,599245.063,313002,实施方案
