,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600196,28978,420600196,上海复星医药(集团)股份有限公司,600196.XSHG,2013-12-31,年度分红,2014-03-25,10派2.7元(含税),231161.1364,2014-07-01,10派2.7元(含税),231161.1364,2014-08-12,10派2.7元(含税),231161.1364,2.7,2.565,62413.5068,2014-08-18,2014-08-19,2014-08-19,231161.1364,313002,实施方案
600578,39493,420600578,北京京能电力股份有限公司,600578.XSHG,2013-12-31,年度分红,2014-04-09,10派2元(含税),461732.0954,2014-06-21,10派2元(含税),461732.0954,2014-08-13,10派2元(含税),461732.0954,2.0,1.9,92346.4191,2014-08-18,2014-08-19,2014-08-19,461732.0954,313002,实施方案
