,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600348.XSHG,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2010-12-31,年度分红,2011-04-23,10派1元(含税),240500.0,2011-05-21,10派1元(含税),240500.0,2011-06-23,10派1元(含税),240500.0,1.0,24050.0,2011-06-30,2011-07-01,2011-07-11,240500.0,313002,实施方案
600820.XSHG,420600820,上海隧道工程股份有限公司,600820.XSHG,2010-12-31,年度分红,2011-03-23,10派2元(含税),73352.1347,2011-05-13,10派2元(含税),73352.1347,2011-06-28,10派2元(含税),73352.1347,2.0,14670.4269,2011-07-05,2011-07-06,2011-07-11,73352.1347,313002,实施方案
601018.XSHG,300010907,宁波舟山港股份有限公司,601018.XSHG,2010-12-31,年度分红,2011-04-21,10派0.3元(含税),1280000.0,2011-06-08,10派0.3元(含税),1280000.0,2011-06-28,10派0.3元(含税),1280000.0,0.3,38400.0,2011-07-01,2011-07-04,2011-07-11,1280000.0,313002,实施方案
601727.XSHG,300005766,上海电气集团股份有限公司,601727.XSHG,2010-12-31,年度分红,2011-03-26,10派0.651元(含税),1282362.666,2011-05-26,10派0.651元(含税),1282362.666,2011-06-29,10派0.651元(含税),1282362.666,0.6509999999999999,83481.8096,2011-07-04,2011-07-05,2011-07-11,1282362.666,313002,实施方案
