,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,at_bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
300182,13627,300016769,北京捷成世纪科技股份有限公司,300182.XSHE,2012-12-31,年度分红,2013-03-12,10转增3股派3.5元(含税),17102.45,2013-04-02,10转增3股派3.5元(含税),17102.45,2013-04-13,10转增3股派3.5元(含税),17102.45,3.0,3.5,3.325,5130.735,5985.8575,2013-04-18,2013-04-19,2013-04-19,2013-04-19,17102.45,22233.185,4200.0,5460.0,2013-04-19,313002,实施方案
