,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600748.XSHG,420600748,上海实业发展股份有限公司,600748.XSHG,2014-12-31,年度分红,2015-03-28,10派0.71元(含税),108337.0873,2015-06-19,10派0.71元(含税),108337.0873,2015-07-22,10派0.71元(含税),108337.0873,0.71,0.6745,7691.9332,2015-07-29,2015-07-30,2015-07-30,108337.0873,313002,实施方案
600827.XSHG,420600827,上海百联集团股份有限公司,600827.XSHG,2014-12-31,年度分红,2015-04-17,10派2.5元(含税),172249.5752,2015-06-20,10派2.5元(含税),172249.5752,2015-07-24,10派2.5元(含税),172249.5752,2.5,2.375,43062.3938,2015-07-29,2015-07-30,2015-07-30,172249.5752,313002,实施方案
