,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000729.XSHE,430000729,北京燕京啤酒股份有限公司,000729.XSHE,2012-12-31,年度分红,2013-04-02,10派1.1元(含税),252258.7229,2013-04-27,10派1.1元(含税),252258.7229,2013-05-10,10派1.1元(含税),252258.7229,1.1,1.045,27748.4595,2013-05-16,2013-05-17,2013-05-17,252258.7229,313002,实施方案
002508.XSHE,300015938,杭州老板电器股份有限公司,002508.XSHE,2012-12-31,年度分红,2013-04-10,10派3元(含税),25600.0,2013-05-07,10派3元(含税),25600.0,2013-05-10,10派3元(含税),25600.0,3.0,2.85,7680.0,2013-05-16,2013-05-17,2013-05-17,25600.0,313002,实施方案
300058.XSHE,300010147,北京蓝色光标数据科技股份有限公司,300058.XSHE,2012-12-31,年度分红,2013-04-03,10派1元(含税),39672.2241,2013-04-23,10派1元(含税),39672.2241,2013-05-11,10派1元(含税),39672.2241,1.0,0.95,3967.2224,2013-05-16,2013-05-17,2013-05-17,39672.2241,313002,实施方案
300059.XSHE,300010488,东方财富信息股份有限公司,300059.XSHE,2012-12-31,年度分红,2013-04-19,10转增10股派1元(含税),33600.0,2013-05-10,10转增10股派1元(含税),33600.0,2013-05-11,10转增10股派1元(含税),33600.0,1.0,0.95,3360.0,2013-05-16,2013-05-17,2013-05-17,33600.0,313002,实施方案
600271.XSHG,420600271,航天信息股份有限公司,600271.XSHG,2012-12-31,年度分红,2013-03-22,10派4.3元(含税),92340.0,2013-04-27,10派4.3元(含税),92340.0,2013-05-08,10派4.3元(含税),92340.0,4.3,4.085,39706.2,2013-05-13,2013-05-14,2013-05-17,92340.0,313002,实施方案
600570.XSHG,420600570,恒生电子股份有限公司,600570.XSHG,2012-12-31,年度分红,2013-03-26,10派1元(含税),62375.04,2013-04-17,10派1元(含税),62375.04,2013-05-08,10派1元(含税),62375.04,1.0,0.95,6237.504,2013-05-13,2013-05-14,2013-05-17,62375.04,313002,实施方案
