,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002131.XSHE,300002724,利欧集团股份有限公司,002131.XSHE,2014-12-31,年度分红,2015-03-10,10派0.5元(含税),39142.445,2015-04-01,10派0.5元(含税),39142.445,2015-04-09,10派0.5元(含税),39142.445,0.5,0.475,1957.1223,2015-04-15,2015-04-16,2015-04-16,39142.445,313002,实施方案
002230.XSHE,300004565,科大讯飞股份有限公司,002230.XSHE,2014-12-31,年度分红,2015-03-18,10转增5股派1.5元(含税),80785.1094,2015-04-09,10转增5股派1.5元(含税),80785.1094,2015-04-10,10转增5股派1.5元(含税),80785.1094,1.5,1.425,12117.7664,2015-04-15,2015-04-16,2015-04-16,80785.1094,313002,实施方案
