,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000786.XSHE,430000786,北新集团建材股份有限公司,000786.XSHE,2016-12-31,年度分红,2017-03-20,10派1.8元(含税),178857.9717,2017-04-18,10派1.8元(含税),178857.9717,2017-05-10,10派1.8元(含税),178857.9717,1.8,1.8,32194.4349,2017-05-15,2017-05-16,2017-05-16,178857.9717,313002,实施方案
600176.XSHG,420600176,中国巨石股份有限公司,600176.XSHG,2016-12-31,年度分红,2017-03-21,10转增2股派2.5元(含税),243215.7534,2017-04-12,10转增2股派2.5元(含税),243215.7534,2017-05-10,10转增2股派2.5元(含税),243215.7534,2.5,2.5,60803.9384,2017-05-15,2017-05-16,2017-05-16,243215.7534,313002,实施方案
600655.XSHG,420600655,上海豫园旅游商城股份有限公司,600655.XSHG,2016-12-31,年度分红,2017-03-28,10派1元(含税),143732.1976,2017-04-28,10派1元(含税),143732.1976,2017-05-09,10派1元(含税),143732.1976,1.0,1.0,14373.2198,2017-05-15,2017-05-16,2017-05-16,143732.1976,313002,实施方案
