,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000826.XSHE,430000826,启迪桑德环境资源股份有限公司,000826.XSHE,2013-12-31,年度分红,2014-03-25,10转增3股派1元(含税),64893.5863,2014-04-24,10转增3股派1元(含税),64893.5863,2014-05-20,10转增3股派1元(含税),64893.5863,1.0,0.95,6489.3586,2014-05-26,2014-05-27,2014-05-27,64893.5863,313002,实施方案
002385.XSHE,300011648,北京大北农科技集团股份有限公司,002385.XSHE,2013-12-31,年度分红,2014-04-22,10派1元(含税),163883.6466,2014-05-14,10派1元(含税),163883.6466,2014-05-19,10派1元(含税),163883.6466,1.0,0.95,16388.3647,2014-05-26,2014-05-27,2014-05-27,163883.6466,313002,实施方案
600008.XSHG,420600008,北京首创股份有限公司,600008.XSHG,2013-12-31,年度分红,2014-04-10,10派1.5元(含税),220000.0,2014-05-07,10派1.5元(含税),220000.0,2014-05-15,10派1.5元(含税),220000.0,1.5,1.425,33000.0,2014-05-20,2014-05-21,2014-05-27,220000.0,313002,实施方案
600176.XSHG,420600176,中国巨石股份有限公司,600176.XSHG,2013-12-31,年度分红,2014-03-19,10派1.2元(含税),87262.95,2014-04-28,10派1.2元(含税),87262.95,2014-05-16,10派1.2元(含税),87262.95,1.2,1.14,9620.6691,2014-05-21,2014-05-22,2014-05-27,87262.95,313002,实施方案
600418.XSHG,420600418,安徽江淮汽车集团股份有限公司,600418.XSHG,2013-12-31,年度分红,2014-03-01,10派2.2元(含税),128490.5826,2014-04-04,10派2.2元(含税),128490.5826,2014-05-15,10派2.2元(含税),128490.5826,2.2,2.09,28267.9282,2014-05-20,2014-05-21,2014-05-27,128490.5826,313002,实施方案
600481.XSHG,420600481,双良节能系统股份有限公司,600481.XSHG,2013-12-31,年度分红,2014-02-24,10派6.5元（含税）,81010.394,2014-03-28,10派6.5元（含税）,81010.394,2014-05-16,10派6.5元（含税）,81010.394,6.5,6.175,52656.7561,2014-05-21,2014-05-22,2014-05-27,81010.394,313002,实施方案
600717.XSHG,420600717,天津港股份有限公司,600717.XSHG,2013-12-31,年度分红,2014-03-20,10派1.92元(含税),167476.91199999998,2014-04-11,10派1.92元(含税),167476.91199999998,2014-05-15,10派1.92元(含税),167476.91199999998,1.92,1.824,32155.5671,2014-05-20,2014-05-21,2014-05-27,167476.91199999998,313002,实施方案
