,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
300182.XSHE,300016769,北京捷成世纪科技股份有限公司,300182.XSHE,2010-12-31,年度分红,2011-03-29,10转增10股派5元(含税),5600.0,2011-04-19,10转增10股派5元(含税),5600.0,2011-04-29,10转增10股派5元(含税),5600.0,10.0,5.0,5600.0,2800.0,2011-05-06,2011-05-09,2011-05-09,2011-05-09,5600.0,11200.0,1120.0,2240.0,2011-05-09,313002,实施方案
