,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000559.XSHE,430000559,万向钱潮股份有限公司,000559.XSHE,2014-12-31,年度分红,2015-03-27,10转增2股派3元(含税),191191.6288,2015-04-18,10转增2股派3元(含税),191191.6288,2015-04-22,10转增2股派3元(含税),191191.6288,3.0,2.85,57357.4886,2015-04-28,2015-04-29,2015-04-29,191191.6288,313002,实施方案
000656.XSHE,430000656,金科地产集团股份有限公司,000656.XSHE,2014-12-31,年度分红,2015-03-31,10送6转增14股派1.5元(含税),137854.0051,2015-04-21,10送6转增14股派1.5元(含税),137854.0051,2015-04-22,10送6转增14股派1.5元(含税),137854.0051,1.5,1.125,20678.1008,2015-04-28,2015-04-29,2015-04-29,137854.0051,313002,实施方案
002129.XSHE,300002703,天津中环半导体股份有限公司,002129.XSHE,2014-12-31,年度分红,2015-03-25,10转增12股派0.1元(含税),104375.4618,2015-04-17,10转增12股派0.1元(含税),104375.4618,2015-04-22,10转增12股派0.1元(含税),104375.4618,0.1,0.095,1043.7546,2015-04-28,2015-04-29,2015-04-29,104375.4618,313002,实施方案
300027.XSHE,300008488,华谊兄弟传媒股份有限公司,300027.XSHE,2014-12-31,年度分红,2015-03-27,10派1元(含税),124219.6297,2015-04-16,10派1元(含税),124219.6297,2015-04-23,10派0.999716元(含税),124254.8634,0.9997,0.9497,12421.9575,2015-04-28,2015-04-29,2015-04-29,124254.8634,313002,实施方案
