,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600111.XSHG,420600111,中国北方稀土(集团)高科技股份有限公司,600111.XSHG,2014-12-31,年度分红,2015-04-03,10送5股派1.25元(含税),242204.4,2015-04-25,10送5股派1.25元(含税),242204.4,2015-05-05,10送5股派1.25元(含税),242204.4,1.25,0.9375,30275.55,2015-05-08,2015-05-11,2015-05-11,242204.4,313002,实施方案
600325.XSHG,420600325,珠海华发实业股份有限公司,600325.XSHG,2014-12-31,年度分红,2015-02-17,10派1元(含税),81704.562,2015-03-10,10派1元(含税),81704.562,2015-05-05,10派1元(含税),81704.562,1.0,0.95,8170.4562,2015-05-08,2015-05-11,2015-05-11,81704.562,313002,实施方案
600549.XSHG,420600549,厦门钨业股份有限公司,600549.XSHG,2014-12-31,年度分红,2015-03-27,10转增3股派2元(含税),83198.0,2015-04-17,10转增3股派2元(含税),83198.0,2015-05-05,10转增3股派2元(含税),83198.0,2.0,1.9,16639.6,2015-05-08,2015-05-11,2015-05-11,83198.0,313002,实施方案
