,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000729.XSHE,430000729,北京燕京啤酒股份有限公司,000729.XSHE,2016-12-31,年度分红,2017-04-26,10派0.36元(含税),281853.9341,2017-05-17,10派0.36元(含税),281853.9341,2017-07-05,10派0.36元(含税),281853.9341,0.36,0.36,10146.7416,2017-07-10,2017-07-11,2017-07-11,281853.9341,313002,实施方案
000869.XSHE,430000869,烟台张裕葡萄酿酒股份有限公司,000869.XSHE,2016-12-31,年度分红,2017-04-22,10派5元(含税),68546.4,2017-06-16,10派5元(含税),68546.4,2017-07-04,10派5元(含税),68546.4,5.0,5.0,34273.2,2017-07-10,2017-07-11,2017-07-11,68546.4,313002,实施方案
002142.XSHE,300003281,宁波银行股份有限公司,002142.XSHE,2016-12-31,年度分红,2017-04-28,10转增3股派3.5元(含税),389979.4081,2017-05-19,10转增3股派3.5元(含税),389979.4081,2017-07-05,10转增3股派3.5元(含税),389979.4081,3.5,3.5,136492.7928,2017-07-10,2017-07-11,2017-07-11,389979.4081,313002,实施方案
002411.XSHE,300012607,江苏必康制药股份有限公司,002411.XSHE,2016-12-31,年度分红,2017-04-27,10派0.8元(含税),153228.3909,2017-05-19,10派0.8元(含税),153228.3909,2017-07-04,10派0.8元(含税),153228.3909,0.8,0.8,12258.2713,2017-07-10,2017-07-11,2017-07-11,153228.3909,313002,实施方案
002426.XSHE,300012832,苏州胜利精密制造科技股份有限公司,002426.XSHE,2016-12-31,年度分红,2017-04-20,10派0.3元(含税),342127.5069,2017-05-11,10派0.3元(含税),342127.5069,2017-07-05,10派0.3元(含税),342127.5069,0.3,0.3,10263.8252,2017-07-10,2017-07-11,2017-07-11,342127.5069,313002,实施方案
002714.XSHE,300022995,牧原食品股份有限公司,002714.XSHE,2016-12-31,年度分红,2017-04-26,10派6.91元(含税),115846.3457,2017-05-20,10派6.91元(含税),115846.3457,2017-07-04,10派6.91元(含税),115846.3457,6.91,6.91,80049.8249,2017-07-10,2017-07-11,2017-07-11,115846.3457,313002,实施方案
601318.XSHG,300002221,中国平安保险(集团)股份有限公司,601318.XSHG,2016-12-31,年度分红,2017-03-23,10派5.5元(含税),1828024.1409999998,2017-06-17,10派5.5元(含税),1828024.1409999998,2017-07-04,10派5.5元(含税),1828024.1409999998,5.5,5.5,1005413.2776,2017-07-10,2017-07-11,2017-07-11,1828024.1409999998,313002,实施方案
601398.XSHG,450000019,中国工商银行股份有限公司,601398.XSHG,2016-12-31,年度分红,2017-03-31,10派2.343元(含税),35640625.7089,2017-06-28,10派2.343元(含税),35640625.7089,2017-07-04,10派2.343元(含税),35640625.7089,2.343,2.343,8350598.6036,2017-07-10,2017-07-11,2017-07-11,35640625.7089,313002,实施方案
