,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
002230.XSHE,300004565,科大讯飞股份有限公司,002230.XSHE,2010-12-31,年度分红,2011-01-28,10转增5股派2元(含税),16074.9,2011-02-19,10转增5股派2元(含税),16074.9,2011-02-23,10转增5股派2元(含税),16074.9,5.0,2.0,8037.45,3214.98,2011-03-02,2011-03-03,2011-03-03,2011-03-03,16074.9,24112.35,8475.5363,12713.3045,2011-03-03,313002,实施方案
