,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000793.XSHE,430000793,华闻传媒投资集团股份有限公司,000793.XSHE,2012-12-31,年度分红,2013-02-05,10派0.2元(含税),136013.2576,2013-03-12,10派0.2元(含税),136013.2576,2013-04-24,10派0.2元(含税),136013.2576,0.2,0.19,2720.2652,2013-05-06,2013-05-07,2013-05-07,136013.2576,313002,实施方案
300133.XSHE,300013428,浙江华策影视股份有限公司,300133.XSHE,2012-12-31,年度分红,2013-03-28,10转增5股派0.8元(含税),38600.906,2013-04-25,10转增5股派0.8元(含税),38600.906,2013-04-25,10转增5股派0.8元(含税),38600.906,0.8,0.76,3088.0725,2013-05-06,2013-05-07,2013-05-07,38600.906,313002,实施方案
