,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002122,2044,300002421,天马轴承集团股份有限公司,002122.XSHE,2015-12-31,年度分红,2016-04-12,10派0.5元(含税),118800.0,2016-05-07,10派0.5元(含税),118800.0,2016-05-11,10派0.5元(含税),118800.0,0.5,0.5,5940.0,2016-05-17,2016-05-18,2016-05-18,118800.0,313002,实施方案
002415,10395,300012688,杭州海康威视数字技术股份有限公司,002415.XSHE,2015-12-31,年度分红,2016-04-09,10送3转增2股派7元(含税),406877.2253,2016-05-06,10送3转增2股派7元(含税),406877.2253,2016-05-10,10送3转增2股派7元(含税),406877.2253,7.0,7.0,284814.0577,2016-05-17,2016-05-18,2016-05-18,406877.2253,313002,实施方案
002429,10708,300012873,深圳市兆驰股份有限公司,002429.XSHE,2015-12-31,年度分红,2016-04-15,10派0.77元(含税),160152.3834,2016-05-07,10派0.77元(含税),160152.3834,2016-05-10,10派0.77元(含税),160152.3834,0.77,0.77,12331.7335,2016-05-17,2016-05-18,2016-05-18,160152.3834,313002,实施方案
300124,10237,300012527,深圳市汇川技术股份有限公司,300124.XSHE,2015-12-31,年度分红,2016-04-12,10转增9.998781股派4.99939元(含税),79534.8609,2016-05-09,10转增9.998781股派4.99939元(含税),79534.8609,2016-05-11,10转增9.99878股派4.99939元(含税),79534.8609,4.9994,4.9994,39762.5788,2016-05-17,2016-05-18,2016-05-18,79534.8609,313002,实施方案
600300,32357,420600300,维维食品饮料股份有限公司,600300.XSHG,2015-12-31,年度分红,2016-03-31,10派0.3元(含税),167200.0,2016-04-22,10派0.3元(含税),167200.0,2016-05-12,10派0.3元(含税),167200.0,0.3,0.3,5016.0,2016-05-17,2016-05-18,2016-05-18,167200.0,313002,实施方案
601788,164366,460000085,光大证券股份有限公司,601788.XSHG,2015-12-31,年度分红,2016-02-27,10派6元(含税),390669.8839,2016-03-22,10派6元(含税),390669.8839,2016-05-11,10派6元(含税),390669.8839,6.0,6.0,234401.9303,2016-05-17,2016-05-18,2016-05-18,390669.8839,313002,实施方案
