,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000031,143816,430000031,中粮地产(集团)股份有限公司,000031.XSHE,2014-12-31,年度分红,2015-04-18,10派0.35元(含税),181373.1596,2015-05-16,10派0.35元(含税),181373.1596,2015-06-19,10派0.35元(含税),181373.1596,0.35,0.3325,6348.0606,2015-06-26,2015-06-29,2015-06-29,181373.1596,313002,实施方案
000061,144790,430000061,深圳市农产品股份有限公司,000061.XSHE,2014-12-31,年度分红,2015-04-30,10派0.5元(含税),169696.4131,2015-05-22,10派0.5元(含税),169696.4131,2015-06-20,10派0.5元(含税),169696.4131,0.5,0.475,8484.8207,2015-06-26,2015-06-29,2015-06-29,169696.4131,313002,实施方案
600058,23960,420600058,五矿发展股份有限公司,600058.XSHG,2014-12-31,年度分红,2015-03-28,10派0.8元（含税）,107191.0711,2015-04-30,10派0.8元（含税）,107191.0711,2015-06-20,10派0.8元（含税）,107191.0711,0.8,0.76,8575.2857,2015-06-26,2015-06-29,2015-06-29,107191.0711,313002,实施方案
600694,132957,420600694,大商股份有限公司,600694.XSHG,2014-12-31,年度分红,2015-04-15,10派12.6元(含税),29371.8653,2015-05-09,10派12.6元(含税),29371.8653,2015-06-18,10派12.6元(含税),29371.8653,12.6,11.97,37008.5503,2015-06-26,2015-06-29,2015-06-29,29371.8653,313002,实施方案
