,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000024.XSHE,430000024,招商局地产控股股份有限公司,000024.XSHE,2014-12-31,年度分红,2015-03-10,10派3.2元(含税),257595.0754,2015-05-08,10派3.2元(含税),257595.0754,2015-05-15,10派3.2元(含税),257595.0754,3.2,3.04,82430.4241,2015-05-21,2015-05-22,2015-05-22,257595.0754,313002,实施方案
000402.XSHE,430000402,金融街控股股份有限公司,000402.XSHE,2014-12-31,年度分红,2015-03-31,10派2.5元(含税),298892.9907,2015-04-24,10派2.5元(含税),298892.9907,2015-05-15,10派2.5元(含税),298892.9907,2.5,2.375,74723.2477,2015-05-21,2015-05-22,2015-05-22,298892.9907,313002,实施方案
002236.XSHE,300004625,浙江大华技术股份有限公司,002236.XSHE,2014-12-31,年度分红,2015-03-20,10派1元(含税),117027.075,2015-04-16,10派1元(含税),117027.075,2015-05-15,10派1元(含税),117027.075,1.0,0.95,11702.7075,2015-05-21,2015-05-22,2015-05-22,117027.075,313002,实施方案
002470.XSHE,300014252,金正大生态工程集团股份有限公司,002470.XSHE,2014-12-31,年度分红,2015-04-17,10转增10股派1.5元(含税),78142.2924,2015-05-13,10转增10股派1.5元(含税),78142.2924,2015-05-15,10转增10股派1.5元(含税),78142.2924,1.5,1.425,11721.3439,2015-05-21,2015-05-22,2015-05-22,78142.2924,313002,实施方案
300315.XSHE,300022022,北京掌趣科技股份有限公司,300315.XSHE,2014-12-31,年度分红,2015-04-18,10转增9股派0.29元(含税),129760.8394,2015-05-08,10转增9股派0.29元(含税),129760.8394,2015-05-14,10转增9股派0.29元(含税),129760.8394,0.29,0.2755,3763.0643,2015-05-21,2015-05-22,2015-05-22,129760.8394,313002,实施方案
300408.XSHE,300023108,潮州三环(集团)股份有限公司,300408.XSHE,2014-12-31,年度分红,2015-04-20,10转增10股派5元(含税),42880.0,2015-05-11,10转增10股派5元(含税),42880.0,2015-05-15,10转增10股派5元(含税),42880.0,5.0,4.75,21440.0,2015-05-21,2015-05-22,2015-05-22,42880.0,313002,实施方案
600487.XSHG,420600487,江苏亨通光电股份有限公司,600487.XSHG,2014-12-31,年度分红,2015-04-15,10派0.84元(含税),41375.6355,2015-05-06,10派0.84元(含税),41375.6355,2015-05-18,10派0.84元(含税),41375.6355,0.84,0.7979999999999999,3475.5534,2015-05-21,2015-05-22,2015-05-22,41375.6355,313002,实施方案
601018.XSHG,300010907,宁波舟山港股份有限公司,601018.XSHG,2014-12-31,年度分红,2015-03-31,10派0.84元(含税),1280000.0,2015-04-21,10派0.84元(含税),1280000.0,2015-05-16,10派0.84元(含税),1280000.0,0.84,0.7979999999999999,107520.0,2015-05-21,2015-05-22,2015-05-22,1280000.0,313002,实施方案
