,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000059.XSHE,430000059,北方华锦化学工业股份有限公司,000059.XSHE,2011-12-31,年度分红,2012-03-15,10派1元(含税),120050.6367,2012-04-10,10派1元(含税),120050.6367,2012-04-20,10派1元(含税),120050.6367,1.0,12005.0637,2012-04-25,2012-04-26,2012-04-26,120050.6367,313002,实施方案
000728.XSHE,430000728,国元证券股份有限公司,000728.XSHE,2011-12-31,年度分红,2012-03-20,10派1元(含税),196410.0,2012-04-11,10派1元(含税),196410.0,2012-04-19,10派1元(含税),196410.0,1.0,19641.0,2012-04-25,2012-04-26,2012-04-26,196410.0,313002,实施方案
002493.XSHE,300015502,荣盛石化股份有限公司,002493.XSHE,2011-12-31,年度分红,2012-02-21,10派5元(含税),111200.0,2012-03-17,10派5元(含税),111200.0,2012-04-20,10派5元(含税),111200.0,5.0,55600.0,2012-04-25,2012-04-26,2012-04-26,111200.0,313002,实施方案
002508.XSHE,300015938,杭州老板电器股份有限公司,002508.XSHE,2011-12-31,年度分红,2012-03-13,10派2元(含税),25600.0,2012-04-11,10派2元(含税),25600.0,2012-04-20,10派2元(含税),25600.0,2.0,5120.0,2012-04-25,2012-04-26,2012-04-26,25600.0,313002,实施方案
300122.XSHE,300014108,重庆智飞生物制品股份有限公司,300122.XSHE,2011-12-31,年度分红,2012-03-28,10派2.5元(含税),40000.0,2012-04-19,10派2.5元(含税),40000.0,2012-04-21,10派2.5元(含税),40000.0,2.5,10000.0,2012-04-25,2012-04-26,2012-04-26,40000.0,313002,实施方案
