,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
002230.XSHE,300004565,科大讯飞股份有限公司,002230.XSHE,2011-12-31,年度分红,2012-04-06,10转增5股派1.5元(含税),25207.7251,2012-04-28,10转增5股派1.5元(含税),25207.7251,2012-05-14,10转增5股派1.5元(含税),25207.7251,5.0,1.5,12603.8625,3781.1588,2012-05-18,2012-05-21,2012-05-21,2012-05-21,25207.7251,37811.5876,21807.9227,32711.884,2012-05-21,313002,实施方案
