,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
002400.XSHE,300012289,广东省广告集团股份有限公司,002400.XSHE,2010-12-31,年度分红,2011-02-28,10转增8股派1.6元(含税),8237.1755,2011-03-22,10转增8股派1.6元(含税),8237.1755,2011-04-29,10转增8股派1.6元(含税),8237.1755,8.0,1.6,6589.7404,1317.9481,2011-05-09,2011-05-10,2011-05-10,2011-05-10,8237.1755,14826.9159,4534.075,8161.335,2011-05-10,313002,实施方案
