,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000686.XSHE,430000686,东北证券股份有限公司,000686.XSHE,2013-12-31,年度分红,2014-03-14,10转增10股派0.8元(含税),97858.3016,2014-04-04,10转增10股派0.8元(含税),97858.3016,2014-04-09,10转增10股派0.8元(含税),97858.3016,0.8,0.76,7828.6641,2014-04-15,2014-04-16,2014-04-16,97858.3016,313002,实施方案
002092.XSHE,300001463,新疆中泰化学股份有限公司,002092.XSHE,2013-12-31,年度分红,2014-03-08,10派0.7元(含税),139023.9078,2014-04-02,10派0.7元(含税),139023.9078,2014-04-09,10派0.7元(含税),139023.9078,0.7,0.665,9731.6735,2014-04-15,2014-04-16,2014-04-16,139023.9078,313002,实施方案
002230.XSHE,300004565,科大讯飞股份有限公司,002230.XSHE,2013-12-31,年度分红,2014-03-18,10转增7股派2元(含税),47110.0351,2014-04-09,10转增7股派2元(含税),47110.0351,2014-04-10,10转增7股派2元(含税),47110.0351,2.0,1.9,9422.007,2014-04-15,2014-04-16,2014-04-16,47110.0351,313002,实施方案
