,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000039,44053,430000039,中国国际海运集装箱(集团)股份有限公司,000039.XSHE,2017-12-31,年度分红,2018-03-28,10派2.7元(含税),2018-06-09,10派2.7元(含税),2018-07-13,10派2.7元(含税),298495.9336,2.7,2.7,80593.9021,2018-07-19,2018-07-20,2018-07-20,298495.9336,313002,实施方案
000800,44502,430000800,一汽轿车股份有限公司,000800.XSHE,2017-12-31,年度分红,2018-03-31,10派0.2元(含税),2018-06-16,10派0.2元(含税),2018-07-14,10派0.2元(含税),162750.0,0.2,0.2,3255.0,2018-07-19,2018-07-20,2018-07-20,162750.0,313002,实施方案
600153,27486,420600153,厦门建发股份有限公司,600153.XSHG,2017-12-31,年度分红,2018-04-17,10派2元(含税),2018-05-26,10派2元(含税),2018-07-16,10派2元(含税),283520.053,2.0,2.0,56704.0106,2018-07-19,2018-07-20,2018-07-20,283520.053,313002,实施方案
600316,32855,420600316,江西洪都航空工业股份有限公司,600316.XSHG,2017-12-31,年度分红,2018-03-17,10派0.13元(含税),2018-05-24,10派0.13元(含税),2018-07-16,10派0.13元(含税),71711.4512,0.13,0.13,932.2489,2018-07-19,2018-07-20,2018-07-20,71711.4512,313002,实施方案
600369,34367,420600369,西南证券股份有限公司,600369.XSHG,2017-12-31,年度分红,2018-03-31,10派0.5元(含税),2018-05-25,10派0.5元(含税),2018-07-13,10派0.5元(含税),564510.9124,0.5,0.5,28225.5456,2018-07-19,2018-07-20,2018-07-20,564510.9124,313002,实施方案
600748,43796,420600748,上海实业发展股份有限公司,600748.XSHG,2017-12-31,年度分红,2018-03-27,10派0.48元(含税),2018-06-08,10派0.48元(含税),2018-07-13,10派0.48元(含税),184456.2892,0.48,0.48,8853.9019,2018-07-19,2018-07-20,2018-07-20,184456.2892,313002,实施方案
600820,43850,420600820,上海隧道工程股份有限公司,600820.XSHG,2017-12-31,年度分红,2018-04-19,10派1.8元(含税),2018-06-20,10派1.8元(含税),2018-07-13,10派1.8元(含税),314409.6094,1.8,1.8,56593.7297,2018-07-19,2018-07-20,2018-07-20,314409.6094,313002,实施方案
600880,43903,420600880,成都博瑞传播股份有限公司,600880.XSHG,2017-12-31,年度分红,2018-04-21,10派0.1元(含税),2018-06-27,10派0.1元(含税),2018-07-13,10派0.1元(含税),109333.2092,0.1,0.1,1093.3321,2018-07-19,2018-07-20,2018-07-20,109333.2092,313002,实施方案
601101,8964,300010887,北京昊华能源股份有限公司,601101.XSHG,2017-12-31,年度分红,2018-04-24,10派1.6元(含税),2018-05-26,10派1.6元(含税),2018-07-13,10派1.6元(含税),119999.8272,1.6,1.6,19199.9724,2018-07-19,2018-07-20,2018-07-20,119999.8272,313002,实施方案
