,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002028.XSHE,430002028,思源电气股份有限公司,002028.XSHE,2015-12-31,年度分红,2016-03-26,10转增2股派2元(含税),62695.7135,2016-04-16,10转增2股派2元(含税),62695.7135,2016-04-19,10转增2股派2元(含税),62695.7135,2.0,2.0,12539.1427,2016-04-22,2016-04-25,2016-04-25,62695.7135,313002,实施方案
600312.XSHG,420600312,河南平高电气股份有限公司,600312.XSHG,2015-12-31,年度分红,2016-02-03,10派5元(含税),113748.5573,2016-03-19,10派5元(含税),113748.5573,2016-04-19,10派5元(含税),113748.5573,5.0,5.0,56874.2787,2016-04-22,2016-04-25,2016-04-25,113748.5573,313002,实施方案
600588.XSHG,420600588,用友网络科技股份有限公司,600588.XSHG,2015-12-31,年度分红,2016-03-19,10派1.5元(含税),146429.3443,2016-04-09,10派1.5元(含税),146429.3443,2016-04-18,10派1.5元(含税),146429.3443,1.5,1.5,21964.4016,2016-04-22,2016-04-25,2016-04-25,146429.3443,313002,实施方案
