,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002466.XSHE,300014189,天齐锂业股份有限公司,002466.XSHE,2012-12-31,年度分红,2013-03-26,10派1元(含税),14700.0,2013-04-18,10派1元(含税),14700.0,2013-06-03,10派1元(含税),14700.0,1.0,0.95,1470.0,2013-06-07,2013-06-13,2013-06-13,14700.0,313002,实施方案
