,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000012.XSHE,430000012,中国南玻集团股份有限公司,000012.XSHE,2015-12-31,年度分红,2016-03-25,10派3元(含税),207533.556,2016-04-16,10派3元(含税),207533.556,2016-05-11,10派3元(含税),207533.556,3.0,3.0,62260.0668,2016-05-18,2016-05-19,2016-05-19,207533.556,313002,实施方案
000977.XSHE,430000977,浪潮电子信息产业股份有限公司,000977.XSHE,2015-12-31,年度分红,2016-03-30,10派0.5元(含税),99928.2714,2016-04-21,10派0.5元(含税),99928.2714,2016-05-12,10派0.5元(含税),99928.2714,0.5,0.5,4996.4136,2016-05-18,2016-05-19,2016-05-19,99928.2714,313002,实施方案
600118.XSHG,420600118,中国东方红卫星股份有限公司,600118.XSHG,2015-12-31,年度分红,2016-03-12,10派1元(含税),118248.9135,2016-04-06,10派1元(含税),118248.9135,2016-05-13,10派1元(含税),118248.9135,1.0,1.0,11824.8914,2016-05-18,2016-05-19,2016-05-19,118248.9135,313002,实施方案
600438.XSHG,420600438,通威股份有限公司,600438.XSHG,2015-12-31,年度分红,2016-04-12,10送6转增4股派1.2元(含税),105543.4512,2016-05-04,10送6转增4股派1.2元(含税),105543.4512,2016-05-13,10送6转增4股派1.2元(含税),105543.4512,1.2,1.2,12665.2141,2016-05-18,2016-05-19,2016-05-19,105543.4512,313002,实施方案
600879.XSHG,420600879,航天时代电子技术股份有限公司,600879.XSHG,2015-12-31,年度分红,2016-02-20,10派1元(含税),103953.7037,2016-05-05,10派1元(含税),103953.7037,2016-05-12,10派1元(含税),103953.7037,1.0,1.0,10395.3704,2016-05-18,2016-05-19,2016-05-19,103953.7037,313002,实施方案
601377.XSHG,460000076,兴业证券股份有限公司,601377.XSHG,2015-12-31,年度分红,2016-03-31,10派1元(含税),669667.1674,2016-04-21,10派1元(含税),669667.1674,2016-05-12,10派1元(含税),669667.1674,1.0,1.0,66966.7167,2016-05-18,2016-05-19,2016-05-19,669667.1674,313002,实施方案
