,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000568.XSHE,430000568,泸州老窖股份有限公司,000568.XSHE,2015-12-31,年度分红,2016-04-28,10派8元(含税),140225.2476,2016-06-23,10派8元(含税),140225.2476,2016-08-06,10派8元(含税),140225.2476,8.0,8.0,112180.1981,2016-08-11,2016-08-12,2016-08-12,140225.2476,313002,实施方案
002202.XSHE,300003947,新疆金风科技股份有限公司,002202.XSHE,2015-12-31,年度分红,2016-03-30,10派4.8元(含税),273554.1,2016-06-29,10派4.8元(含税),273554.1,2016-08-05,10派4.8元(含税),273554.1,4.8,4.8,131305.968,2016-08-11,2016-08-12,2016-08-12,273554.1,313002,实施方案
600362.XSHG,420600362,江西铜业股份有限公司,600362.XSHG,2015-12-31,年度分红,2016-03-23,10派1元(含税),346272.9405,2016-06-30,10派1元(含税),346272.9405,2016-08-05,10派1元(含税),346272.9405,1.0,1.0,34627.2941,2016-08-11,2016-08-12,2016-08-12,346272.9405,313002,实施方案
600578.XSHG,420600578,北京京能电力股份有限公司,600578.XSHG,2015-12-31,年度分红,2016-04-09,10派2元(含税),461732.0954,2016-07-05,10派2元(含税),461732.0954,2016-08-05,10派2元(含税),461732.0954,2.0,2.0,92346.4191,2016-08-11,2016-08-12,2016-08-12,461732.0954,313002,实施方案
601390.XSHG,300003904,中国中铁股份有限公司,601390.XSHG,2015-12-31,年度分红,2016-03-31,10派0.86元(含税),2284430.1543,2016-06-25,10派0.86元(含税),2284430.1543,2016-08-05,10派0.86元(含税),2284430.1543,0.86,0.86,196460.9933,2016-08-11,2016-08-12,2016-08-12,2284430.1543,313002,实施方案
