,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000024.XSHE,430000024,招商局地产控股股份有限公司,000024.XSHE,2013-12-31,年度分红,2014-03-18,10转增5股派4.8元(含税),171730.0503,2014-04-15,10转增5股派4.8元(含税),171730.0503,2014-05-30,10转增5股派4.8元(含税),171730.0503,4.8,4.56,82430.4241,2014-06-05,2014-06-06,2014-06-06,171730.0503,313002,实施方案
000046.XSHE,430000046,泛海控股股份有限公司,000046.XSHE,2013-12-31,年度分红,2014-03-28,10派1.5元(含税),455731.1768,2014-04-22,10派1.5元(含税),455731.1768,2014-05-30,10派1.5元(含税),455731.1768,1.5,1.425,68359.6765,2014-06-05,2014-06-06,2014-06-06,455731.1768,313002,实施方案
000651.XSHE,430000651,珠海格力电器股份有限公司,000651.XSHE,2013-12-31,年度分红,2014-04-25,10派15元(含税),300786.5439,2014-05-21,10派15元(含税),300786.5439,2014-05-28,10派15元(含税),300786.5439,15.0,14.25,451179.8159,2014-06-05,2014-06-06,2014-06-06,300786.5439,313002,实施方案
