,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600372.XSHG,420600372,中航航空电子系统股份有限公司,600372.XSHG,2012-12-31,年度分红,2013-03-26,10转增3股派0.5元(含税),135320.226,2013-06-28,10转增3股派0.5元(含税),135320.226,2013-08-07,10转增3股派0.5元(含税),135320.226,0.5,0.475,6766.0113,2013-08-12,2013-08-13,2013-08-19,135320.226,313002,实施方案
600601.XSHG,420600601,方正科技集团股份有限公司,600601.XSHG,2012-12-31,年度分红,2013-04-13,10派0.12元(含税),219489.1204,2013-06-29,10派0.12元(含税),219489.1204,2013-08-08,10派0.12元(含税),219489.1204,0.12,0.114,2633.8694,2013-08-13,2013-08-14,2013-08-19,219489.1204,313002,实施方案
600812.XSHG,420600812,华北制药股份有限公司,600812.XSHG,2012-12-31,年度分红,2013-04-10,10股派0.37元(含税),137857.7558,2013-06-21,10股派0.37元(含税),137857.7558,2013-08-08,10股派0.37元(含税),137857.7558,0.37,0.3515,5100.737,2013-08-13,2013-08-14,2013-08-19,137857.7558,313002,实施方案
