,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002424.XSHE,300012790,贵州百灵企业集团制药股份有限公司,002424.XSHE,2016-12-31,年度分红,2017-03-16,10派0.8元(含税),141120.0,2017-04-07,10派0.8元(含税),141120.0,2017-04-13,10派0.8元(含税),141120.0,0.8,0.8,11289.6,2017-04-18,2017-04-19,2017-04-19,141120.0,313002,实施方案
300072.XSHE,300011371,北京三聚环保新材料股份有限公司,300072.XSHE,2016-12-31,年度分红,2017-03-16,10转增5股派2元(含税),119559.5892,2017-04-06,10转增5股派2元(含税),119559.5892,2017-04-11,10转增5股派2元(含税),119559.5892,2.0,2.0,23911.9178,2017-04-18,2017-04-19,2017-04-19,119559.5892,313002,实施方案
600398.XSHG,420600398,海澜之家股份有限公司,600398.XSHG,2016-12-31,年度分红,2017-03-11,10派4.9元(含税),449275.7924,2017-04-06,10派4.9元(含税),449275.7924,2017-04-13,10派4.9元(含税),449275.7924,4.9,4.9,220145.1383,2017-04-18,2017-04-19,2017-04-19,449275.7924,313002,实施方案
601016.XSHG,300029306,中节能风力发电股份有限公司,601016.XSHG,2016-12-31,年度分红,2017-02-28,10转增10股派0.41元(含税),207778.0,2017-03-29,10转增10股派0.41元(含税),207778.0,2017-04-13,10转增10股派0.41元(含税),207778.0,0.41,0.41,8518.898000000001,2017-04-18,2017-04-19,2017-04-19,207778.0,313002,实施方案
