,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600500,37330,420600500,中化国际(控股)股份有限公司,600500.XSHG,2015-12-31,年度分红,2016-04-12,10派1.1元(含税),208301.2671,2016-05-07,10派1.1元(含税),208301.2671,2016-06-28,10派1.1元(含税),208301.2671,1.1,1.1,22913.1394,2016-07-01,2016-07-04,2016-07-04,208301.2671,313002,实施方案
601088,3494,300003701,中国神华能源股份有限公司,601088.XSHG,2015-12-31,年度分红,2016-03-25,10派3.2元(含税),1988962.0455,2016-06-18,10派3.2元(含税),1988962.0455,2016-06-25,10派3.2元(含税),1988962.0455,3.2,3.2,636467.8546,2016-07-01,2016-07-04,2016-07-04,1988962.0455,313002,实施方案
