,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002049.XSHE,430002049,紫光国芯微电子股份有限公司,002049.XSHE,2011-12-31,年度分红,2012-03-15,10派1元(含税),13500.0,2012-04-07,10派1元(含税),13500.0,2012-04-10,10派1元(含税),13500.0,1.0,1350.0,2012-04-16,2012-04-17,2012-04-17,13500.0,313002,实施方案
002353.XSHE,300010449,烟台杰瑞石油服务集团股份有限公司,002353.XSHE,2011-12-31,年度分红,2012-03-17,10转增10股派3元(含税),22963.6,2012-04-07,10转增10股派3元(含税),22963.6,2012-04-10,10转增10股派3元(含税),22963.6,3.0,6889.08,2012-04-16,2012-04-17,2012-04-17,22963.6,313002,实施方案
600219.XSHG,420600219,山东南山铝业股份有限公司,600219.XSHG,2011-12-31,年度分红,2012-02-23,10派1元(含税),193415.4495,2012-03-16,10派1元(含税),193415.4495,2012-04-05,10派1元(含税),193415.4495,1.0,19341.545,2012-04-10,2012-04-11,2012-04-17,193415.4495,313002,实施方案
