,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000680.XSHE,430000680,山推工程机械股份有限公司,000680.XSHE,2011-12-31,年度分红,2012-04-26,10送5股派2元(含税),75916.453,2012-05-19,10送5股派2元(含税),75916.453,2012-06-19,10送5股派2元(含税),75916.453,2.0,15183.2906,2012-06-27,2012-06-28,2012-06-28,75916.453,313002,实施方案
000937.XSHE,430000937,冀中能源股份有限公司,000937.XSHE,2011-12-31,年度分红,2012-04-24,10派2.5元(含税),231288.4204,2012-05-19,10派2.5元(含税),231288.4204,2012-06-21,10派2.5元(含税),231288.4204,2.5,57822.1051,2012-06-27,2012-06-28,2012-06-28,231288.4204,313002,实施方案
600497.XSHG,420600497,云南驰宏锌锗股份有限公司,600497.XSHG,2011-12-31,年度分红,2012-03-30,10派1.5元(含税),131009.5749,2012-05-08,10派1.5元(含税),131009.5749,2012-06-15,10派1.5元(含税),131009.5749,1.5,19651.4362,2012-06-20,2012-06-21,2012-06-28,131009.5749,313002,实施方案
601098.XSHG,300015470,中南出版传媒集团股份有限公司,601098.XSHG,2011-12-31,年度分红,2012-04-10,10派1.2元(含税),179600.0,2012-05-08,10派1.2元(含税),179600.0,2012-06-15,10派1.2元(含税),179600.0,1.2,21552.0,2012-06-20,2012-06-21,2012-06-28,179600.0,313002,实施方案
601377.XSHG,460000076,兴业证券股份有限公司,601377.XSHG,2011-12-31,年度分红,2012-04-17,10派1元(含税),220000.0,2012-05-19,10派1元(含税),220000.0,2012-06-18,10派1元(含税),220000.0,1.0,22000.0,2012-06-21,2012-06-25,2012-06-28,220000.0,313002,实施方案
601555.XSHG,460000325,东吴证券股份有限公司,601555.XSHG,2011-12-31,年度分红,2012-04-24,10派0.8元(含税),200000.0,2012-05-16,10派0.8元(含税),200000.0,2012-06-15,10派0.8元(含税),200000.0,0.8,16000.0,2012-06-20,2012-06-21,2012-06-28,200000.0,313002,实施方案
601688.XSHG,460000161,华泰证券股份有限公司,601688.XSHG,2011-12-31,年度分红,2012-04-21,10派1.5元(含税),560000.0,2012-05-12,10派1.5元(含税),560000.0,2012-06-15,10派1.5元(含税),560000.0,1.5,84000.0,2012-06-20,2012-06-21,2012-06-28,560000.0,313002,实施方案
