,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002183,3659,300003828,深圳市怡亚通供应链股份有限公司,002183.XSHE,2013-12-31,年度分红,2014-04-12,10派0.7元(含税),2014-05-06,10派0.7元(含税),2014-05-08,10派0.7元(含税),98612.6241,0.7,0.665,6902.8837,2014-05-13,2014-05-14,2014-05-14,98612.6241,313002,实施方案
002241,5108,300004688,歌尔股份有限公司,002241.XSHE,2013-12-31,年度分红,2014-03-12,10派1元(含税),2014-04-03,10派1元(含税),2014-05-07,10派1元(含税),152643.0119,1.0,0.95,15264.3012,2014-05-13,2014-05-14,2014-05-14,152643.0119,313002,实施方案
002570,14808,300019035,贝因美婴童食品股份有限公司,002570.XSHE,2013-12-31,年度分红,2014-04-09,10转增6股派6.5元(含税),2014-05-07,10转增6股派6.5元(含税),2014-05-07,10转增6股派6.5元(含税),63907.5,6.5,6.175,41539.875,2014-05-13,2014-05-14,2014-05-14,63907.5,313002,实施方案
300072,9294,300011371,北京三聚环保新材料股份有限公司,300072.XSHE,2013-12-31,年度分红,2014-03-26,10派0.6元(含税),2014-04-15,10派0.6元(含税),2014-05-06,10派0.6元(含税),50580.4,0.6,0.57,3034.824,2014-05-13,2014-05-14,2014-05-14,50580.4,313002,实施方案
600219,29762,420600219,山东南山铝业股份有限公司,600219.XSHG,2013-12-31,年度分红,2014-03-20,10派1.5元(含税),2014-04-15,10派1.5元(含税),2014-04-29,10派1.5元(含税),193417.0731,1.5,1.425,29012.561,2014-05-07,2014-05-08,2014-05-14,193417.0731,313002,实施方案
600271,31433,420600271,航天信息股份有限公司,600271.XSHG,2013-12-31,年度分红,2014-03-15,10派6元(含税),2014-04-18,10派6元(含税),2014-04-30,10派6元(含税),92340.0,6.0,5.7,55404.0,2014-05-07,2014-05-08,2014-05-14,92340.0,313002,实施方案
