,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
601857.XSHG,300003825,中国石油天然气股份有限公司,601857.XSHG,2015-06-30,中期分红,2015-08-28,10派0.6247元（含税）,18302097.7818,2015-09-11,10派0.6247元（含税）,18302097.7818,0.6247,0.6247,1143332.0484,2015-09-17,2015-09-18,2015-09-18,18302097.7818,313002,实施方案
