,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600403.XSHG,420600403,河南大有能源股份有限公司,600403.XSHG,2011-12-31,年度分红,2012-02-29,10派7元(含税),83364.9963,2012-03-21,10派7元(含税),83364.9963,2012-03-29,10派7元(含税),83364.9963,7.0,58355.4974,2012-04-10,2012-04-11,2012-04-16,83364.9963,313002,实施方案
601877.XSHG,300010254,浙江正泰电器股份有限公司,601877.XSHG,2011-12-31,年度分红,2012-03-03,10派7元(含税),100500.0,2012-03-27,10派7元(含税),100500.0,2012-04-05,10派7元(含税),100500.0,7.0,70350.0,2012-04-10,2012-04-11,2012-04-16,100500.0,313002,实施方案
