,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
002299.XSHE,300008409,福建圣农发展股份有限公司,002299.XSHE,2010-12-31,年度分红,2011-01-25,10转增10股派2.5元(含税),41000.0,2011-02-16,10转增10股派2.5元(含税),41000.0,2011-02-18,10转增10股派2.5元(含税),41000.0,10.0,2.5,41000.0,10250.0,2011-02-23,2011-02-24,2011-02-24,2011-02-24,41000.0,82000.0,14102.8148,28205.6296,2011-02-24,313002,实施方案
