,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002470,11793,300014252,金正大生态工程集团股份有限公司,002470.XSHE,2015-12-31,年度分红,2016-03-29,10转增10股派1元(含税),156957.3598,2016-04-20,10转增10股派1元(含税),156957.3598,2016-05-06,10转增10股派1元(含税),156957.3598,1.0,1.0,15695.736,2016-05-11,2016-05-12,2016-05-12,156957.3598,313002,实施方案
601012,17979,300022338,隆基绿能科技股份有限公司,601012.XSHG,2015-12-31,年度分红,2016-03-25,10派0.45元(含税),177433.9475,2016-04-16,10派0.45元(含税),177433.9475,2016-05-05,10派0.45元(含税),177433.9475,0.45,0.45,7984.5276,2016-05-11,2016-05-12,2016-05-12,177433.9475,313002,实施方案
