,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000938.XSHE,430000938,紫光股份有限公司,000938.XSHE,2010-12-31,年度分红,2011-03-31,10派0.8元(含税),20608.0,2011-06-30,10派0.8元(含税),20608.0,2011-07-29,10派0.8元(含税),20608.0,0.8,1648.64,2011-08-04,2011-08-05,2011-08-05,20608.0,313002,实施方案
600664.XSHG,420600664,哈药集团股份有限公司,600664.XSHG,2010-12-31,年度分红,2011-04-08,10转增3股派5.8元(含税),124200.5473,2011-06-14,10转增3股派5.8元(含税),124200.5473,2011-07-25,10转增3股派5.8元(含税),124200.5473,5.8,72036.3174,2011-07-29,2011-08-01,2011-08-05,124200.5473,313002,实施方案
600895.XSHG,420600895,上海张江高科技园区开发股份有限公司,600895.XSHG,2010-12-31,年度分红,2011-04-30,10派1元(含税),154868.955,2011-07-01,10派1元(含税),154868.955,2011-07-26,10派1元(含税),154868.955,1.0,15486.8955,2011-07-29,2011-08-01,2011-08-05,154868.955,313002,实施方案
