,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002353.XSHE,300010449,烟台杰瑞石油服务集团股份有限公司,002353.XSHE,2010-12-31,年度分红,2011-03-22,10转增10股派8元(含税),11481.8,2011-04-13,10转增10股派8元(含税),11481.8,2011-04-14,10转增10股派8元(含税),11481.8,8.0,9185.44,2011-04-20,2011-04-21,2011-04-21,11481.8,313002,实施方案
600675.XSHG,420600675,中华企业股份有限公司,600675.XSHG,2010-12-31,年度分红,2011-02-01,10派1元(含税),141443.8938,2011-03-01,10派1元(含税),141443.8938,2011-04-12,10派1元(含税),141443.8938,1.0,14144.3894,2011-04-15,2011-04-18,2011-04-21,141443.8938,313002,实施方案
