,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002065.XSHE,300000405,东华软件股份公司,002065.XSHE,2017-12-31,年度分红,2018-04-21,10派1元(含税),2018-05-17,10派1元(含税),2018-07-04,10派1元(含税),313978.756,1.0,1.0,31397.8756,2018-07-10,2018-07-11,2018-07-11,313978.756,313002,实施方案
002074.XSHE,300001001,国轩高科股份有限公司,002074.XSHE,2017-12-31,年度分红,2018-04-26,10派1元(含税),2018-05-19,10派1元(含税),2018-07-05,10派1元(含税),113665.0819,1.0,1.0,11366.5082,2018-07-10,2018-07-11,2018-07-11,113665.0819,313002,实施方案
002411.XSHE,300012607,江苏必康制药股份有限公司,002411.XSHE,2017-12-31,年度分红,2018-04-17,10派1元(含税),2018-05-12,10派1元(含税),2018-07-04,10派1元(含税),153228.3909,1.0,1.0,15322.8391,2018-07-10,2018-07-11,2018-07-11,153228.3909,313002,实施方案
600038.XSHG,420600038,中航直升机股份有限公司,600038.XSHG,2017-12-31,年度分红,2018-03-17,10派2.33元(含税),2018-05-19,10派2.33元(含税),2018-07-04,10派2.33元(含税),58947.6716,2.33,2.33,13734.8075,2018-07-10,2018-07-11,2018-07-11,58947.6716,313002,实施方案
600383.XSHG,420600383,金地(集团)股份有限公司,600383.XSHG,2017-12-31,年度分红,2018-04-18,10派5.3元(含税),2018-05-16,10派5.3元(含税),2018-07-04,10派5.3元(含税),451458.3572,5.3,5.3,239272.9293,2018-07-10,2018-07-11,2018-07-11,451458.3572,313002,实施方案
600415.XSHG,420600415,浙江中国小商品城集团股份有限公司,600415.XSHG,2017-12-31,年度分红,2018-04-11,10派0.81元(含税),2018-05-12,10派0.81元(含税),2018-07-03,10派0.81元(含税),544321.4176,0.81,0.81,44090.0348,2018-07-10,2018-07-11,2018-07-11,544321.4176,313002,实施方案
601108.XSHG,460000808,财通证券股份有限公司,601108.XSHG,2017-12-31,年度分红,2018-04-28,10派1.8元(含税),2018-05-30,10派1.8元(含税),2018-07-05,10派1.8元(含税),358900.0,1.8,1.8,64602.0,2018-07-10,2018-07-11,2018-07-11,358900.0,313002,实施方案
601212.XSHG,300027220,白银有色集团股份有限公司,601212.XSHG,2017-12-31,年度分红,2018-04-27,10派0.11元(含税),2018-05-26,10派0.11元(含税),2018-07-04,10派0.11元(含税),697296.5867,0.11,0.11,7670.2625,2018-07-10,2018-07-11,2018-07-11,697296.5867,313002,实施方案
