,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000858,158332,430000858,宜宾五粮液股份有限公司,000858.XSHE,2010-12-31,年度分红,2011-03-30,10派3元(含税),379596.672,2011-04-23,10派3元(含税),379596.672,2011-05-05,10派3元(含税),379596.672,3.0,113879.0016,2011-05-12,2011-05-13,2011-05-13,379596.672,313002,实施方案
002304,6990,300008689,江苏洋河酒厂股份有限公司,002304.XSHE,2010-12-31,年度分红,2011-03-30,10转增10股派10元(含税),45000.0,2011-04-23,10转增10股派10元(含税),45000.0,2011-05-06,10转增10股派10元(含税),45000.0,10.0,45000.0,2011-05-12,2011-05-13,2011-05-13,45000.0,313002,实施方案
002375,9159,300011247,浙江亚厦装饰股份有限公司,002375.XSHE,2010-12-31,年度分红,2011-03-26,10转增10股派2.5元(含税),21100.0,2011-04-19,10转增10股派2.5元(含税),21100.0,2011-05-07,10转增10股派2.5元(含税),21100.0,2.5,5275.0,2011-05-12,2011-05-13,2011-05-13,21100.0,313002,实施方案
002508,12740,300015938,杭州老板电器股份有限公司,002508.XSHE,2010-12-31,年度分红,2011-04-07,10转增6股派3元(含税),16000.0,2011-04-29,10转增6股派3元(含税),16000.0,2011-05-06,10转增6股派3元(含税),16000.0,3.0,4800.0,2011-05-12,2011-05-13,2011-05-13,16000.0,313002,实施方案
300144,12352,300015467,宋城演艺发展股份有限公司,300144.XSHE,2010-12-31,年度分红,2011-04-12,10转增12股派3元(含税),16800.0,2011-05-05,10转增12股派3元(含税),16800.0,2011-05-07,10转增12股派3元(含税),16800.0,3.0,5040.0,2011-05-12,2011-05-13,2011-05-13,16800.0,313002,实施方案
600132,26846,420600132,重庆啤酒股份有限公司,600132.XSHG,2010-12-31,年度分红,2011-03-24,10派3元(含税),48397.1198,2011-04-16,10派3元(含税),48397.1198,2011-05-03,10派3元(含税),48397.1198,3.0,14519.1359,2011-05-06,2011-05-09,2011-05-13,48397.1198,313002,实施方案
