,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600062.XSHG,420600062,华润双鹤药业股份有限公司,600062.XSHG,2011-12-31,年度分红,2012-03-13,10派3.84元(含税),57169.5948,2012-06-01,10派3.84元(含税),57169.5948,2012-07-16,10派3.84元(含税),57169.5948,3.84,21953.1244,2012-07-19,2012-07-20,2012-07-25,57169.5948,313002,实施方案
600161.XSHG,420600161,北京天坛生物制品股份有限公司,600161.XSHG,2011-12-31,年度分红,2012-03-10,10派1元(含税),51546.6868,2012-05-31,10派1元(含税),51546.6868,2012-07-13,10派1元(含税),51546.6868,1.0,5154.6687,2012-07-18,2012-07-19,2012-07-25,51546.6868,313002,实施方案
600779.XSHG,420600779,四川水井坊股份有限公司,600779.XSHG,2011-12-31,年度分红,2012-04-28,10派2.3元(含税),48854.5698,2012-06-30,10派2.3元(含税),48854.5698,2012-07-13,10派2.3元(含税),48854.5698,2.3,11236.5511,2012-07-18,2012-07-19,2012-07-25,48854.5698,313002,实施方案
601006.XSHG,300000261,大秦铁路股份有限公司,601006.XSHG,2011-12-31,年度分红,2012-04-27,10派3.9元(含税),1486679.1491,2012-05-30,10派3.9元(含税),1486679.1491,2012-07-13,10派3.9元(含税),1486679.1491,3.9,579804.8681,2012-07-18,2012-07-19,2012-07-25,1486679.1491,313002,实施方案
601607.XSHG,420600849,上海医药集团股份有限公司,601607.XSHG,2011-12-31,年度分红,2012-03-30,10派1.6元(含税),268891.0538,2012-06-01,10派1.6元(含税),268891.0538,2012-07-13,10派1.6元(含税),268891.0538,1.6,43022.5686,2012-07-19,2012-07-20,2012-07-25,268891.0538,313002,实施方案
601918.XSHG,300003914,中煤新集能源股份有限公司,601918.XSHG,2011-12-31,年度分红,2012-03-28,10派2元(含税),185038.6896,2012-05-28,10派2元(含税),185038.6896,2012-07-13,10派2元(含税),185038.6896,2.0,37007.7379,2012-07-18,2012-07-19,2012-07-25,185038.6896,313002,实施方案
601998.XSHG,300002721,中信银行股份有限公司,601998.XSHG,2011-12-31,年度分红,2012-03-31,10派1.45元(含税),4678732.7034,2012-05-31,10派1.45元(含税),4678732.7034,2012-07-13,10派1.45元(含税),4678732.7034,1.45,678416.2420000001,2012-07-18,2012-07-19,2012-07-25,4678732.7034,313002,实施方案
