,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000729,154893,430000729,北京燕京啤酒股份有限公司,000729.XSHE,2014-12-31,年度分红,2015-04-10,10派0.8元(含税),280967.3164,2015-05-07,10派0.8元(含税),280967.3164,2015-06-16,10派0.8元(含税),281853.9341,0.8,0.76,22548.3147,2015-06-23,2015-06-24,2015-06-24,281853.9341,313002,实施方案
300070,9151,300011168,北京碧水源科技股份有限公司,300070.XSHE,2014-12-31,年度分红,2015-04-25,10派1.34元(含税),107693.84800000001,2015-05-18,10派1.34元(含税),107693.84800000001,2015-06-15,10派1.334187元(含税),108163.0083,1.3342,1.2675,14430.968,2015-06-23,2015-06-24,2015-06-24,108163.0083,313002,实施方案
600456,36286,420600456,宝鸡钛业股份有限公司,600456.XSHG,2014-12-31,年度分红,2015-03-27,10派0.5元(含税),43026.57,2015-04-29,10派0.5元(含税),43026.57,2015-06-16,10派0.5元(含税),43026.57,0.5,0.475,2151.3285,2015-06-23,2015-06-24,2015-06-24,43026.57,313002,实施方案
601186,4683,300004347,中国铁建股份有限公司,601186.XSHG,2014-12-31,年度分红,2015-03-31,10派1.5元(含税),1233754.15,2015-06-03,10派1.5元(含税),1233754.15,2015-06-16,10派1.5元(含税),1233754.15,1.5,1.425,185063.1225,2015-06-23,2015-06-24,2015-06-24,1233754.15,313002,实施方案
