,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600153,27484,420600153,厦门建发股份有限公司,600153.XSHG,2016-12-31,年度分红,2017-04-11,10派4元(含税),283520.053,2017-05-27,10派4元(含税),283520.053,2017-07-17,10派4元(含税),283520.053,4.0,4.0,113408.0212,2017-07-24,2017-07-25,2017-07-25,283520.053,313002,实施方案
600635,130483,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2016-12-31,年度分红,2017-04-01,10派0.6元(含税),295243.4675,2017-05-26,10派0.6元(含税),295243.4675,2017-07-17,10派0.6元(含税),295243.4675,0.6,0.6,17714.6081,2017-07-24,2017-07-25,2017-07-25,295243.4675,313002,实施方案
600977,20895,300024673,中国电影股份有限公司,600977.XSHG,2016-12-31,年度分红,2017-04-28,10派2.13元(含税),186700.0,2017-06-22,10派2.13元(含税),186700.0,2017-07-19,10派2.13元(含税),186700.0,2.13,2.13,39767.1,2017-07-24,2017-07-25,2017-07-25,186700.0,313002,实施方案
