,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002131.XSHE,300002724,利欧集团股份有限公司,002131.XSHE,2015-12-31,年度分红,2016-04-19,10派0.3元(含税),150942.7649,2016-05-10,10派0.3元(含税),150942.7649,2016-05-12,10派0.3元(含税),150942.7649,0.3,0.3,4528.2829,2016-05-19,2016-05-20,2016-05-20,150942.7649,313002,实施方案
002353.XSHE,300010449,烟台杰瑞石油服务集团股份有限公司,002353.XSHE,2015-12-31,年度分红,2016-04-09,10派0.3元(含税),95785.3992,2016-05-07,10派0.3元(含税),95785.3992,2016-05-13,10派0.3元(含税),95785.3992,0.3,0.3,2873.562,2016-05-19,2016-05-20,2016-05-20,95785.3992,313002,实施方案
002400.XSHE,300012289,广东省广告集团股份有限公司,002400.XSHE,2015-12-31,年度分红,2016-03-31,10转增3股派0.7元(含税),90471.8923,2016-04-22,10转增3股派0.7元(含税),90471.8923,2016-05-13,10转增3股派0.7元(含税),90471.8923,0.7,0.7,6333.0325,2016-05-19,2016-05-20,2016-05-20,90471.8923,313002,实施方案
300133.XSHE,300013428,浙江华策影视股份有限公司,300133.XSHE,2015-12-31,年度分红,2016-03-31,10转增6股派0.44元(含税),109164.0951,2016-04-21,10转增6股派0.44元(含税),109164.0951,2016-05-13,10转增6股派0.44元(含税),109164.0951,0.44,0.44,4803.2202,2016-05-19,2016-05-20,2016-05-20,109164.0951,313002,实施方案
600446.XSHG,420600446,深圳市金证科技股份有限公司,600446.XSHG,2015-12-31,年度分红,2016-03-23,10派0.57元(含税),83500.95,2016-04-16,10派0.57元(含税),83500.95,2016-05-16,10派0.57元(含税),83500.95,0.57,0.57,4759.5542,2016-05-19,2016-05-20,2016-05-20,83500.95,313002,实施方案
