,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600062.XSHG,420600062,华润双鹤药业股份有限公司,600062.XSHG,2017-12-31,年度分红,2018-03-15,10送2股派0.97元(含税),86936.4758,2018-06-23,10送2股派0.97元(含税),86936.4758,2018-08-09,10送2股派0.97元(含税),86936.4758,0.97,0.97,8432.8382,2018-08-15,2018-08-16,2018-08-16,86936.4758,313002,实施方案
600811.XSHG,420600811,东方集团股份有限公司,600811.XSHG,2017-12-31,年度分红,2018-04-28,10派0.21元(含税),371457.6124,2018-06-29,10派0.21元(含税),371457.6124,2018-08-10,10派0.21元(含税),371457.6124,0.21,0.21,7800.6099,2018-08-15,2018-08-16,2018-08-16,371457.6124,313002,实施方案
601989.XSHG,300009267,中国船舶重工股份有限公司,601989.XSHG,2017-12-31,年度分红,2018-04-27,10派0.11元(含税),2287979.3243,2018-06-22,10派0.11元(含税),2287979.3243,2018-08-10,10派0.11元(含税),2287979.3243,0.11,0.11,25167.7726,2018-08-15,2018-08-16,2018-08-16,2287979.3243,313002,实施方案
