,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000869.XSHE,430000869,烟台张裕葡萄酿酒股份有限公司,000869.XSHE,2011-12-31,年度分红,2012-04-20,10送3股派15.2元(含税),52728.0,2012-05-16,10送3股派15.2元(含税),52728.0,2012-06-09,10送3股派15.2元(含税),52728.0,15.2,80146.56,2012-06-15,2012-06-18,2012-06-18,52728.0,313002,实施方案
600150.XSHG,420600150,中国船舶工业股份有限公司,600150.XSHG,2011-12-31,年度分红,2012-04-23,10转增3股派3元(含税),106009.046,2012-05-26,10转增3股派3元(含税),106009.046,2012-06-06,10转增3股派3元(含税),106009.046,3.0,31802.7138,2012-06-11,2012-06-12,2012-06-18,106009.046,313002,实施方案
600277.XSHG,420600277,亿利洁能股份有限公司,600277.XSHG,2011-12-31,年度分红,2012-04-10,10转增7股派1元(含税),90193.5,2012-05-18,10转增7股派1元(含税),90193.5,2012-06-07,10转增7股派1元(含税),90193.5,1.0,9019.35,2012-06-12,2012-06-13,2012-06-18,90193.5,313002,实施方案
600300.XSHG,420600300,维维食品饮料股份有限公司,600300.XSHG,2011-12-31,年度分红,2012-03-30,10派0.5元(含税),167200.0,2012-04-20,10派0.5元(含税),167200.0,2012-06-06,10派0.5元(含税),167200.0,0.5,8360.0,2012-06-11,2012-06-12,2012-06-18,167200.0,313002,实施方案
600795.XSHG,420600795,国电电力发展股份有限公司,600795.XSHG,2011-12-31,年度分红,2012-03-30,10派1元(含税),1539457.0590000001,2012-04-20,10派1元(含税),1539457.0590000001,2012-06-06,10派1元(含税),1539488.1396,1.0,153948.814,2012-06-11,2012-06-12,2012-06-18,1539488.1396,313002,实施方案
601328.XSHG,300002841,交通银行股份有限公司,601328.XSHG,2011-12-31,年度分红,2012-03-29,10派1元(含税),6188560.5538,2012-05-10,10派1元(含税),6188560.5538,2012-05-24,10派1元(含税),6188560.5538,1.0,618856.0554,2012-05-30,2012-05-31,2012-06-18,6188560.5538,313002,实施方案
