,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
300059.XSHE,300010488,东方财富信息股份有限公司,300059.XSHE,2010-12-31,年度分红,2011-04-27,10转增5股派1.5元(含税),14000.0,2011-05-26,10转增5股派1.5元(含税),14000.0,2011-05-31,10转增5股派1.5元(含税),14000.0,1.5,2100.0,2011-06-03,2011-06-07,2011-06-07,14000.0,313002,实施方案
600008.XSHG,420600008,北京首创股份有限公司,600008.XSHG,2010-12-31,年度分红,2011-04-08,10派1.3元(含税),220000.0,2011-05-13,10派1.3元(含税),220000.0,2011-05-25,10派1.3元(含税),220000.0,1.3,28600.0,2011-05-30,2011-05-31,2011-06-07,220000.0,313002,实施方案
600648.XSHG,420600648,上海外高桥集团股份有限公司,600648.XSHG,2010-12-31,年度分红,2011-03-16,10派1.4元(含税),101078.0943,2011-04-13,10派1.4元(含税),101078.0943,2011-05-19,10派1.4元(含税),101078.0943,1.4,14150.9332,2011-05-24,2011-05-25,2011-06-07,101078.0943,313002,实施方案
