,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000983.XSHE,430000983,山西西山煤电股份有限公司,000983.XSHE,2015-12-31,年度分红,2016-04-26,10派0.02元(含税),315120.0,2016-05-19,10派0.02元(含税),315120.0,2016-07-06,10派0.02元(含税),315120.0,0.02,0.02,630.24,2016-07-12,2016-07-13,2016-07-13,315120.0,313002,实施方案
002500.XSHE,460000279,山西证券股份有限公司,002500.XSHE,2015-12-31,年度分红,2016-04-22,10派2元(含税),282872.5153,2016-05-14,10派2元(含税),282872.5153,2016-07-07,10派2元(含税),282872.5153,2.0,2.0,56574.5031,2016-07-12,2016-07-13,2016-07-13,282872.5153,313002,实施方案
002625.XSHE,300021556,光启技术股份有限公司,002625.XSHE,2015-12-31,年度分红,2016-04-23,10派0.2元(含税),30075.4194,2016-05-17,10派0.2元(含税),30075.4194,2016-07-07,10派0.2元(含税),30075.4194,0.2,0.2,601.5084,2016-07-12,2016-07-13,2016-07-13,30075.4194,313002,实施方案
600036.XSHG,420600036,招商银行股份有限公司,600036.XSHG,2015-12-31,年度分红,2016-03-31,10派6.9元(含税),2521984.5601,2016-06-29,10派6.9元(含税),2521984.5601,2016-07-05,10派6.9元(含税),2521984.5601,6.9,6.9,1740169.3465,2016-07-12,2016-07-13,2016-07-13,2521984.5601,313002,实施方案
601328.XSHG,300002841,交通银行股份有限公司,601328.XSHG,2015-12-31,年度分红,2016-03-30,10派2.7元(含税),7426272.6645,2016-06-28,10派2.7元(含税),7426272.6645,2016-07-06,10派2.7元(含税),7426272.6645,2.7,2.7,2005093.6194,2016-07-12,2016-07-13,2016-07-13,7426272.6645,313002,实施方案
601818.XSHG,300006246,中国光大银行股份有限公司,601818.XSHG,2015-12-31,年度分红,2016-03-30,10派1.9元(含税),4667909.5,2016-06-30,10派1.9元(含税),4667909.5,2016-07-07,10派1.9元(含税),4667909.5,1.9,1.9,886902.805,2016-07-12,2016-07-13,2016-07-13,4667909.5,313002,实施方案
601985.XSHG,300022188,中国核能电力股份有限公司,601985.XSHG,2015-12-31,年度分红,2016-04-29,10派0.9元(含税),1556543.0,2016-06-02,10派0.9元(含税),1556543.0,2016-07-05,10派0.9元(含税),1556543.0,0.9,0.9,140088.87,2016-07-12,2016-07-13,2016-07-13,1556543.0,313002,实施方案
