,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002236,5027,300004625,浙江大华技术股份有限公司,002236.XSHE,2013-12-31,年度分红,2014-03-17,10派1元(含税),114613.3167,2014-05-05,10派1元(含税),114613.3167,2014-05-16,10派0.9791元(含税),117059.825,0.9791,0.9301,11461.3275,2014-05-21,2014-05-22,2014-05-22,117059.825,313002,实施方案
002352,8510,300010448,顺丰控股股份有限公司,002352.XSHE,2013-12-31,年度分红,2014-04-18,10派1元(含税),7783.078,2014-05-14,10派1元(含税),7783.078,2014-05-15,10派1元(含税),7783.078,1.0,0.95,778.3078,2014-05-21,2014-05-22,2014-05-22,7783.078,313002,实施方案
600111,26063,420600111,中国北方稀土(集团)高科技股份有限公司,600111.XSHG,2013-12-31,年度分红,2014-03-14,10派2元(含税),242204.4,2014-04-04,10派2元(含税),242204.4,2014-05-13,10派2元(含税),242204.4,2.0,1.9,48440.88,2014-05-16,2014-05-19,2014-05-22,242204.4,313002,实施方案
