,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002106.XSHE,300001921,深圳莱宝高科技股份有限公司,002106.XSHE,2010-12-31,年度分红,2011-03-26,10转增4股派2元(含税),42885.44,2011-04-20,10转增4股派2元(含税),42885.44,2011-05-17,10转增4股派2元(含税),42885.44,2.0,8577.088,2011-05-20,2011-05-23,2011-05-23,42885.44,313002,实施方案
600123.XSHG,420600123,山西兰花科技创业股份有限公司,600123.XSHG,2010-12-31,年度分红,2011-03-16,10派5元(含税),57120.0,2011-04-23,10派5元(含税),57120.0,2011-05-11,10派5元(含税),57120.0,5.0,28560.0,2011-05-16,2011-05-17,2011-05-23,57120.0,313002,实施方案
600570.XSHG,420600570,恒生电子股份有限公司,600570.XSHG,2010-12-31,年度分红,2011-03-22,10派0.5元(含税),62375.04,2011-04-13,10派0.5元(含税),62375.04,2011-05-11,10派0.5元(含税),62375.04,0.5,3118.752,2011-05-16,2011-05-17,2011-05-23,62375.04,313002,实施方案
600595.XSHG,420600595,河南中孚实业股份有限公司,600595.XSHG,2010-12-31,年度分红,2011-04-09,10派0.5元(含税),151487.3778,2011-04-30,10派0.5元(含税),151487.3778,2011-05-12,10派0.5元(含税),151487.3778,0.5,7574.3689,2011-05-17,2011-05-18,2011-05-23,151487.3778,313002,实施方案
