,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600196,28986,420600196,上海复星医药(集团)股份有限公司,600196.XSHG,2017-12-31,年度分红,2018-03-27,10派3.8元(含税),2018-06-28,10派3.8元(含税),2018-07-27,10派3.8元(含税),256306.0895,3.8,3.8,97396.314,2018-08-02,2018-08-03,2018-08-03,256306.0895,313002,实施方案
600269,31376,420600269,江西赣粤高速公路股份有限公司,600269.XSHG,2017-12-31,年度分红,2018-03-27,10派1.7元(含税),2018-06-20,10派1.7元(含税),2018-07-26,10派1.7元(含税),233540.7014,1.7,1.7,39701.9192,2018-08-02,2018-08-03,2018-08-03,233540.7014,313002,实施方案
600600,40206,420600600,青岛啤酒股份有限公司,600600.XSHG,2017-12-31,年度分红,2018-03-28,10派4.2元(含税),2018-06-29,10派4.2元(含税),2018-07-26,10派4.2元(含税),135098.2795,4.2,4.2,56741.2774,2018-08-02,2018-08-03,2018-08-03,135098.2795,313002,实施方案
601333,1390,300001741,广深铁路股份有限公司,601333.XSHG,2017-12-31,年度分红,2018-03-29,10派0.8元(含税),2018-06-07,10派0.8元(含税),2018-07-27,10派0.8元(含税),708353.7,0.8,0.8,56668.295999999995,2018-08-02,2018-08-03,2018-08-03,708353.7,313002,实施方案
