,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002608,16163,300021237,江苏国信股份有限公司,002608.XSHE,2011-12-31,年度分红,2012-04-13,10派1.5元(含税),14700.0,2012-05-09,10派1.5元(含税),14700.0,2012-06-27,10派1.5元(含税),14700.0,1.5,2205.0,2012-07-03,2012-07-04,2012-07-04,14700.0,313002,实施方案
600100,25621,420600100,同方股份有限公司,600100.XSHG,2011-12-31,年度分红,2012-04-11,10派1元(含税),198770.1108,2012-05-05,10派1元(含税),198770.1108,2012-06-25,10派1元(含税),198770.1108,1.0,19877.0111,2012-06-28,2012-06-29,2012-07-04,198770.1108,313002,实施方案
