,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000656,152362,430000656,金科地产集团股份有限公司,000656.XSHE,2012-12-31,年度分红,2013-04-09,10派1元(含税),2013-05-04,10派1元(含税),2013-06-21,10派1元(含税),115854.0051,1.0,0.95,11585.4005,2013-06-26,2013-06-27,2013-06-27,115854.0051,313002,实施方案
000768,155915,430000768,中航飞机股份有限公司,000768.XSHE,2012-12-31,年度分红,2013-04-23,10派1元(含税),2013-05-16,10派1元(含税),2013-06-21,10派1元(含税),265383.4509,1.0,0.95,26538.3451,2013-06-26,2013-06-27,2013-06-27,265383.4509,313002,实施方案
600188,28700,420600188,兖州煤业股份有限公司,600188.XSHG,2012-12-31,年度分红,2013-03-23,10派3.6元(含税),2013-05-16,10派3.6元(含税),2013-06-17,10派3.6元(含税),491840.0,3.6,3.42,177062.4,2013-06-20,2013-06-21,2013-06-27,491840.0,313002,实施方案
600256,30941,420600256,广汇能源股份有限公司,600256.XSHG,2012-12-31,年度分红,2013-04-22,10送3转增2股派0.5元(含税),2013-05-17,10送3转增2股派0.5元(含税),2013-06-18,10送3转增2股派0.5元(含税),350436.2468,0.5,0.325,17521.8123,2013-06-21,2013-06-24,2013-06-27,350436.2468,313002,实施方案
600481,36832,420600481,双良节能系统股份有限公司,600481.XSHG,2012-12-31,年度分红,2013-04-22,10派2.5元（含税）,2013-05-24,10派2.5元（含税）,2013-06-18,10派2.5元（含税）,81010.3415,2.5,2.375,20252.5854,2013-06-21,2013-06-24,2013-06-27,81010.3415,313002,实施方案
601139,7668,300009513,深圳市燃气集团股份有限公司,601139.XSHG,2012-12-31,年度分红,2013-03-29,10派1.36元(含税),2013-05-30,10派1.36元(含税),2013-06-18,10派1.36元(含税),198045.0,1.36,1.2919999999999998,26934.12,2013-06-21,2013-06-24,2013-06-27,198045.0,313002,实施方案
601628,1495,300001881,中国人寿保险股份有限公司,601628.XSHG,2012-12-31,年度分红,2013-03-28,10派1.4元(含税),2013-06-06,10派1.4元(含税),2013-06-07,10派1.4元(含税),2826470.5,1.4,1.33,395705.87,2013-06-17,2013-06-18,2013-06-27,2826470.5,313002,实施方案
