,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000723.XSHE,430000723,山西美锦能源股份有限公司,000723.XSHE,2013-12-31,年度分红,2014-04-25,10派0.15元(含税),27919.839,2014-06-26,10派0.15元(含税),27919.839,2014-07-17,10派0.15元(含税),27919.839,0.15,0.1425,418.7976,2014-07-22,2014-07-23,2014-07-23,27919.839,313002,实施方案
600705.XSHG,420600705,中航资本控股股份有限公司,600705.XSHG,2013-12-31,年度分红,2014-04-28,10派0.7元(含税),186634.9221,2014-06-10,10派0.7元(含税),186634.9221,2014-07-16,10派0.7元(含税),186634.9221,0.7,0.665,13064.4445,2014-07-22,2014-07-23,2014-07-23,186634.9221,313002,实施方案
600827.XSHG,420600827,上海百联集团股份有限公司,600827.XSHG,2013-12-31,年度分红,2014-04-28,10派2.3元(含税),172249.5752,2014-06-27,10派2.3元(含税),172249.5752,2014-07-17,10派2.3元(含税),172249.5752,2.3,2.185,39617.4023,2014-07-22,2014-07-23,2014-07-23,172249.5752,313002,实施方案
