,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600004,22730,420600004,广州白云国际机场股份有限公司,600004.XSHG,2011-12-31,年度分红,2012-03-15,10派3.5元(含税),115000.0,2012-06-26,10派3.5元(含税),115000.0,2012-07-19,10派3.5元(含税),115000.0,3.5,40250.0,2012-07-24,2012-07-25,2012-07-31,115000.0,313002,实施方案
600895,141160,420600895,上海张江高科技园区开发股份有限公司,600895.XSHG,2011-12-31,年度分红,2012-04-20,10派2元(含税),154868.955,2012-06-16,10派2元(含税),154868.955,2012-07-19,10派2元(含税),154868.955,2.0,30973.791,2012-07-24,2012-07-25,2012-07-31,154868.955,313002,实施方案
601238,5848,300006006,广州汽车集团股份有限公司,601238.XSHG,2011-12-31,年度分红,2012-03-31,10派2元（含税）,643502.0097,2012-06-22,10派2元（含税）,643502.0097,2012-07-18,10派2元（含税）,643502.0097,2.0,128700.4019,2012-07-24,2012-07-25,2012-07-31,643502.0097,313002,实施方案
