,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
001965.XSHE,100008065,招商局公路网络科技控股股份有限公司,001965.XSHE,2017-12-31,年度分红,2018-04-10,10派2.19元(含税）,617821.1497,2018-06-15,10派2.19元(含税）,617821.1497,2018-08-01,10派2.19元(含税）,617821.1497,2.19,2.19,135302.8318,2018-08-07,2018-08-08,2018-08-08,617821.1497,313002,实施方案
002739.XSHE,300022983,万达电影股份有限公司,002739.XSHE,2017-12-31,年度分红,2018-04-26,10转增5股派2元(含税),117429.4974,2018-06-12,10转增5股派2元(含税),117429.4974,2018-07-31,10转增5股派2元(含税),117429.4974,2.0,2.0,23485.8995,2018-08-07,2018-08-08,2018-08-08,117429.4974,313002,实施方案
600085.XSHG,420600085,北京同仁堂股份有限公司,600085.XSHG,2017-12-31,年度分红,2018-03-31,10派2.5元(含税),137147.0262,2018-06-14,10派2.5元(含税),137147.0262,2018-08-02,10派2.5元(含税),137147.0262,2.5,2.5,34286.7566,2018-08-07,2018-08-08,2018-08-08,137147.0262,313002,实施方案
600489.XSHG,420600489,中金黄金股份有限公司,600489.XSHG,2017-12-31,年度分红,2018-04-27,10派0.3元(含税),345113.7189,2018-06-29,10派0.3元(含税),345113.7189,2018-07-31,10派0.3元(含税),345113.7189,0.3,0.3,10353.4116,2018-08-07,2018-08-08,2018-08-08,345113.7189,313002,实施方案
601009.XSHG,300003284,南京银行股份有限公司,601009.XSHG,2017-12-31,年度分红,2018-04-26,10派3.45元(含税),848220.7924,2018-06-30,10派3.45元(含税),848220.7924,2018-07-31,10派3.45元(含税),848220.7924,3.45,3.45,292636.1734,2018-08-07,2018-08-08,2018-08-08,848220.7924,313002,实施方案
601601.XSHG,300004003,中国太平洋保险(集团)股份有限公司,601601.XSHG,2017-12-31,年度分红,2018-03-30,10派8元（含税）,906200.0,2018-06-16,10派8元（含税）,906200.0,2018-07-31,10派8元（含税）,906200.0,8.0,8.0,724960.0,2018-08-07,2018-08-08,2018-08-08,906200.0,313002,实施方案
