,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600446.XSHG,420600446,深圳市金证科技股份有限公司,600446.XSHG,2011-12-31,年度分红,2012-04-21,10派1元(含税),26113.6,2012-06-30,10派1元(含税),26113.6,2012-08-17,10派1元(含税),26113.6,1.0,2611.36,2012-08-22,2012-08-23,2012-08-29,26113.6,313002,实施方案
