,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600170.XSHG,420600170,上海建工集团股份有限公司,600170.XSHG,2012-12-31,年度分红,2013-03-28,10转增2股派2.1元(含税),231272.2974,2013-06-29,10转增2股派2.1元(含税),231272.2974,2013-07-11,10转增2股派2.1元(含税),231272.2974,2.1,1.995,48567.1825,2013-07-16,2013-07-17,2013-07-23,231272.2974,313002,实施方案
600875.XSHG,420600875,东方电气股份有限公司,600875.XSHG,2012-12-31,年度分红,2013-03-28,10派1.1元(含税),200386.0,2013-05-25,10派1.1元(含税),200386.0,2013-07-11,10派1.1元(含税),200386.0,1.1,1.045,22042.46,2013-07-16,2013-07-17,2013-07-23,200386.0,313002,实施方案
601238.XSHG,300006006,广州汽车集团股份有限公司,601238.XSHG,2012-12-31,年度分红,2013-03-29,10派0.2元(含税),643502.0097,2013-05-29,10派0.2元(含税),643502.0097,2013-07-10,10派0.2元(含税),643502.0097,0.2,0.19,12870.0402,2013-07-15,2013-07-16,2013-07-23,643502.0097,313002,实施方案
