,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600316.XSHG,420600316,江西洪都航空工业股份有限公司,600316.XSHG,2010-12-31,年度分红,2011-03-30,10派2元(含税),71711.4512,2011-05-27,10派2元(含税),71711.4512,2011-07-13,10派2元(含税),71711.4512,2.0,14342.2902,2011-07-18,2011-07-19,2011-07-25,71711.4512,313002,实施方案
601390.XSHG,300003904,中国中铁股份有限公司,601390.XSHG,2010-12-31,年度分红,2011-03-31,10派0.55元(含税),2129990.0,2011-06-17,10派0.55元(含税),2129990.0,2011-07-12,10派0.55元(含税),2129990.0,0.55,117149.45,2011-07-18,2011-07-19,2011-07-25,2129990.0,313002,实施方案
