,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600648.XSHG,420600648,上海外高桥集团股份有限公司,600648.XSHG,2011-12-31,年度分红,2012-04-28,10派1元(含税),101078.0943,2012-06-30,10派1元(含税),101078.0943,2012-08-03,10派1元(含税),101078.0943,1.0,10107.8094,2012-08-08,2012-08-09,2012-08-15,101078.0943,313002,实施方案
600859.XSHG,420600859,王府井集团股份有限公司,600859.XSHG,2011-12-31,年度分红,2012-03-24,10派3元(含税),46276.8088,2012-06-21,10派3元(含税),46276.8088,2012-08-03,10派3元(含税),46276.8088,3.0,13883.0426,2012-08-08,2012-08-09,2012-08-15,46276.8088,313002,实施方案
