,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000009.XSHE,430000009,中国宝安集团股份有限公司,000009.XSHE,2017-12-31,年度分红,2018-04-28,10派0.2元(含税),2018-06-29,10派0.2元(含税),2018-07-23,10派0.2元(含税),214934.4971,0.2,0.2,4298.6899,2018-07-26,2018-07-27,2018-07-27,214934.4971,313002,实施方案
000883.XSHE,430000883,湖北能源集团股份有限公司,000883.XSHE,2017-12-31,年度分红,2018-04-27,10派1元(含税),2018-06-01,10派1元(含税),2018-07-21,10派1元(含税),650744.9486,1.0,1.0,65074.4949,2018-07-26,2018-07-27,2018-07-27,650744.9486,313002,实施方案
002405.XSHE,300012447,北京四维图新科技股份有限公司,002405.XSHE,2017-12-31,年度分红,2018-04-26,10派0.42元(含税),2018-06-30,10派0.42元(含税),2018-07-20,10派0.42元(含税),130947.0982,0.42,0.42,5499.7781,2018-07-26,2018-07-27,2018-07-27,130947.0982,313002,实施方案
300182.XSHE,300016769,北京捷成世纪科技股份有限公司,300182.XSHE,2017-12-31,年度分红,2018-04-24,10派0.42元(含税),2018-05-30,10派0.42元(含税),2018-07-19,10派0.42元(含税),257496.0807,0.42,0.42,10814.8354,2018-07-26,2018-07-27,2018-07-27,257496.0807,313002,实施方案
600027.XSHG,420600027,华电国际电力股份有限公司,600027.XSHG,2017-12-31,年度分红,2018-03-27,10派0.18元(含税),2018-06-27,10派0.18元(含税),2018-07-20,10派0.18元(含税),986297.6653,0.18,0.18,17753.358,2018-07-26,2018-07-27,2018-07-27,986297.6653,313002,实施方案
600066.XSHG,420600066,郑州宇通客车股份有限公司,600066.XSHG,2017-12-31,年度分红,2018-04-03,10派5元(含税),2018-06-30,10派5元(含税),2018-07-20,10派5元(含税),221393.9223,5.0,5.0,110696.9612,2018-07-26,2018-07-27,2018-07-27,221393.9223,313002,实施方案
601216.XSHG,300017867,内蒙古君正能源化工集团股份有限公司,601216.XSHG,2017-12-31,年度分红,2018-04-20,10派0.3元(含税),2018-06-26,10派0.3元(含税),2018-07-21,10派0.3元(含税),843801.7390000002,0.3,0.3,25314.0522,2018-07-26,2018-07-27,2018-07-27,843801.7390000002,313002,实施方案
601818.XSHG,300006246,中国光大银行股份有限公司,601818.XSHG,2017-12-31,年度分红,2018-03-29,10派1.81元(含税),2018-06-23,10派1.81元(含税),2018-07-21,10派1.81元(含税),5248925.0101,1.81,1.81,950055.4268,2018-07-26,2018-07-27,2018-07-27,5248925.0101,313002,实施方案
