,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000422.XSHE,430000422,湖北宜化化工股份有限公司,000422.XSHE,2011-12-31,年度分红,2012-03-30,10转增4.3274股派0.4327元(含税),62667.8052,2012-05-09,10转增4.3274股派0.4327元(含税),62667.8052,2012-05-24,10转增4.3274股派0.4327元(含税),62667.8052,0.4327,2711.6359,2012-05-30,2012-05-31,2012-05-31,62667.8052,313002,实施方案
002024.XSHE,430002024,苏宁易购集团股份有限公司,002024.XSHE,2011-12-31,年度分红,2012-03-31,10派1.5元(含税),699621.1866,2012-05-05,10派1.5元(含税),699621.1866,2012-05-25,10派1.5元(含税),699621.1866,1.5,104943.17800000001,2012-05-30,2012-05-31,2012-05-31,699621.1866,313002,实施方案
300017.XSHE,300008387,网宿科技股份有限公司,300017.XSHE,2011-12-31,年度分红,2012-03-20,10派1.5元(含税),15421.4286,2012-04-26,10派1.5元(含税),15421.4286,2012-05-25,10派1.5元(含税),15421.4286,1.5,2313.2143,2012-05-30,2012-05-31,2012-05-31,15421.4286,313002,实施方案
600098.XSHG,420600098,广州发展集团股份有限公司,600098.XSHG,2011-12-31,年度分红,2012-04-27,10派1元(含税),205920.0,2012-05-19,10派1元(含税),205920.0,2012-05-19,10派1元(含税),205920.0,1.0,20592.0,2012-05-23,2012-05-24,2012-05-31,205920.0,313002,实施方案
600267.XSHG,420600267,浙江海正药业股份有限公司,600267.XSHG,2011-12-31,年度分红,2012-03-27,10转增6股派1.5元(含税),52481.8161,2012-04-26,10转增6股派1.5元(含税),52481.8161,2012-05-21,10转增6股派1.5元(含税),52481.8161,1.5,7872.2724,2012-05-24,2012-05-25,2012-05-31,52481.8161,313002,实施方案
601958.XSHG,300004461,金堆城钼业股份有限公司,601958.XSHG,2011-12-31,年度分红,2012-03-20,10派2元(含税),322660.44,2012-04-14,10派2元(含税),322660.44,2012-05-22,10派2元(含税),322660.44,2.0,64532.087999999996,2012-05-25,2012-05-28,2012-05-31,322660.44,313002,实施方案
